YearlyIncome,White,TotalIncome,TotalFirstHouseholdSize,TotalFirstHouseholdIncome,TotalEnrollments,TotalDependentsUnder18,MEDICAID,Hispanic,FoodStampsTotal,FirstShelterStayNightTotal,EverExperiencedDomesticViolence,EverExperiencedChronicHomeless,EarnedIncomeTotal,EarnedIncome,DomViolenceExp: Yes,DomViolenceExp: No,DomViolenceExp: Don't Know,ChildSupportTotal,BarriersSum,AGE
23760.0,0,1560.0,4,1980.0,3,2,1,1,660.0,111,1,0,900.0,1,0,0,1,0.0,1,26
10800.0,0,900.0,4,900.0,1,3,0,1,500.0,66,1,0,0.0,0,1,0,0,0.0,0,26
11052.0,0,921.0,6,921.0,1,4,0,0,613.0,59,0,0,308.0,1,0,0,1,0.0,1,38
7200.0,0,600.0,4,600.0,3,2,0,1,600.0,60,1,1,0.0,0,0,0,1,0.0,0,35
12324.0,1,900.0,6,1027.0,2,4,0,0,900.0,206,0,0,0.0,0,0,0,1,0.0,1,28
24180.0,0,0.0,5,2015.0,3,3,0,0,0.0,48,0,0,0.0,0,0,0,1,0.0,0,33
17376.0,0,727.0,4,1448.0,1,3,1,0,407.0,1,0,0,0.0,0,0,1,0,0.0,1,31
0.0,0,0.0,4,0.0,1,2,0,1,0.0,57,0,0,0.0,0,0,0,1,0.0,1,38
7452.0,0,415.0,2,621.0,1,1,0,1,209.0,95,1,0,0.0,0,1,0,0,206.0,2,40
0.0,0,0.0,2,0.0,1,1,0,0,0.0,1,1,0,0.0,0,1,0,0,0.0,0,42
0.0,1,0.0,4,0.0,2,2,1,0,0.0,19,1,0,0.0,0,0,1,0,0.0,1,30
2400.0,1,200.0,2,200.0,2,1,1,0,0.0,47,0,0,0.0,0,0,1,0,0.0,0,49
4404.0,1,367.0,2,367.0,1,1,1,0,367.0,1,1,0,0.0,0,1,0,0,0.0,1,33
13608.0,1,399.0,3,1134.0,1,1,1,0,0.0,1,0,0,0.0,0,0,0,1,0.0,0,18
2400.0,0,200.0,2,200.0,1,1,0,1,200.0,33,1,0,0.0,0,1,0,0,0.0,1,35
8964.0,1,647.0,4,747.0,1,2,0,0,47.0,2,0,0,600.0,1,0,0,1,0.0,0,26
0.0,0,0.0,3,0.0,1,2,1,1,0.0,30,1,0,0.0,0,1,0,0,0.0,1,27
0.0,0,0.0,4,0.0,3,3,0,0,0.0,2,1,0,0.0,0,1,0,0,0.0,1,28
0.0,1,0.0,4,0.0,3,3,1,0,0.0,273,1,1,0.0,0,0,1,0,0.0,0,22
0.0,0,0.0,4,0.0,1,6,0,1,0.0,76,1,0,0.0,0,1,0,0,0.0,0,39
4404.0,1,367.0,2,367.0,1,1,1,0,367.0,1,1,0,0.0,0,1,0,0,0.0,2,31
0.0,1,0.0,2,0.0,1,1,0,0,0.0,1,1,0,0.0,0,1,0,0,0.0,0,35
14208.0,1,698.0,4,1184.0,1,2,0,0,0.0,1,1,0,0.0,0,0,0,1,0.0,2,22
16800.0,0,1400.0,2,1400.0,1,1,0,1,0.0,2,0,0,1400.0,1,0,1,0,0.0,0,21
16119.0,1,1343.25,4,1343.25,1,3,0,0,500.0,139,1,0,0.0,0,1,0,0,843.25,2,43
11400.0,1,950.0,4,950.0,1,3,0,0,0.0,1,1,0,0.0,0,1,0,0,0.0,0,24
0.0,0,0.0,4,0.0,3,3,0,1,0.0,152,1,0,0.0,0,0,0,1,0.0,1,35
13944.0,0,1162.0,10,1162.0,1,9,1,0,0.0,4,0,0,0.0,0,0,1,0,534.0,1,39
8160.0,1,680.0,3,680.0,1,2,1,0,680.0,36,1,1,0.0,0,0,0,1,0.0,1,29
10296.0,1,858.0,5,858.0,1,6,0,0,0.0,141,1,1,0.0,0,1,0,0,0.0,1,38
0.0,1,250.0,2,0.0,1,1,1,0,0.0,19,0,0,250.0,1,0,0,1,0.0,1,28
18804.0,0,1567.0,3,1567.0,1,1,0,1,367.0,69,0,0,1200.0,1,0,0,1,0.0,0,36
4800.0,0,400.0,2,400.0,1,1,0,1,0.0,40,0,0,400.0,1,0,1,0,0.0,0,27
0.0,0,0.0,2,0.0,1,2,0,1,0.0,126,1,0,0.0,0,0,1,0,0.0,0,31
10800.0,0,900.0,2,900.0,1,1,1,1,200.0,111,0,0,700.0,1,0,1,0,0.0,1,23
4380.0,1,365.0,2,365.0,1,1,1,0,365.0,28,0,0,0.0,0,0,0,1,0.0,0,28
16080.0,0,1340.0,4,1340.0,1,3,0,0,340.0,7,0,0,1000.0,1,0,1,0,0.0,0,35
0.0,0,0.0,3,0.0,1,2,0,0,0.0,41,0,0,0.0,0,0,0,1,0.0,1,26
5976.0,0,498.0,3,498.0,3,2,1,1,498.0,32,1,0,0.0,0,1,0,0,0.0,0,46
0.0,0,0.0,2,0.0,1,1,0,1,0.0,1,0,0,0.0,0,0,1,0,0.0,0,29
0.0,0,0.0,3,0.0,1,3,0,1,0.0,85,1,0,0.0,0,1,0,0,0.0,1,49
0.0,0,0.0,2,0.0,1,1,1,1,0.0,8,0,0,0.0,0,0,1,0,0.0,1,22
2400.0,1,200.0,4,200.0,1,3,0,0,0.0,2,1,0,0.0,0,1,0,0,0.0,1,34
7884.0,0,657.0,3,657.0,1,1,0,1,657.0,83,0,0,0.0,0,0,0,1,0.0,1,43
0.0,0,0.0,4,0.0,1,3,0,1,0.0,1,0,0,0.0,0,0,1,0,0.0,0,24
4392.0,1,366.0,2,366.0,2,2,0,0,366.0,40,0,0,0.0,0,0,0,0,0.0,1,32
4800.0,0,200.0,3,400.0,1,1,0,0,200.0,83,1,1,0.0,0,1,0,0,0.0,2,29
5760.0,1,480.0,3,480.0,1,2,0,0,480.0,22,0,0,0.0,0,0,1,0,0.0,0,29
4320.0,1,360.0,2,360.0,1,1,1,0,360.0,87,1,1,0.0,0,0,0,1,0.0,2,47
10416.0,0,868.0,2,868.0,2,1,1,0,363.0,12,1,0,180.0,1,1,0,0,0.0,2,32
0.0,1,0.0,2,0.0,1,1,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0,34
0.0,1,0.0,2,0.0,2,1,0,0,0.0,2,1,1,0.0,0,1,0,0,0.0,1,25
13536.0,1,698.0,3,1128.0,1,1,1,0,0.0,23,0,0,0.0,0,0,0,1,0.0,1,37
7020.0,1,585.0,4,585.0,1,2,1,0,585.0,79,0,0,0.0,0,0,0,1,0.0,0,36
17868.0,1,489.0,5,1489.0,1,3,0,0,0.0,50,0,0,0.0,0,0,0,1,0.0,2,40
8136.0,0,678.0,4,678.0,1,3,1,0,678.0,51,0,0,0.0,0,0,1,0,0.0,0,19
19692.0,1,540.0,5,1641.0,3,3,0,0,540.0,72,1,0,0.0,0,1,0,0,0.0,0,25
0.0,0,0.0,3,0.0,1,2,0,0,0.0,7,0,0,0.0,0,0,1,0,0.0,1,42
0.0,0,0.0,2,0.0,1,1,0,0,0.0,31,0,0,0.0,0,0,1,0,0.0,0,23
0.0,0,0.0,2,0.0,1,1,0,1,0.0,89,1,0,0.0,0,1,0,0,0.0,1,34
8004.0,0,667.0,3,667.0,3,1,1,0,367.0,69,0,0,300.0,1,0,0,1,0.0,0,46
16800.0,0,1400.0,3,1400.0,1,2,0,1,0.0,50,0,0,1400.0,1,0,1,0,0.0,0,22
0.0,0,0.0,4,0.0,2,3,1,0,0.0,36,1,0,0.0,0,1,0,0,0.0,0,27
12000.0,0,1000.0,5,1000.0,3,3,0,0,1000.0,27,1,1,0.0,0,0,0,1,0.0,0,23
0.0,0,0.0,4,0.0,1,3,0,1,0.0,90,1,0,0.0,0,1,0,0,0.0,0,31
13077.0,0,1089.75,3,1089.75,1,2,0,0,337.0,31,1,0,608.0,1,1,0,0,7.75,2,39
7200.0,0,600.0,2,600.0,1,1,0,1,600.0,4,0,0,0.0,0,0,1,0,0.0,0,38
13176.0,0,399.0,4,1098.0,1,2,1,0,399.0,5,0,0,0.0,0,0,0,1,0.0,1,42
0.0,1,0.0,5,0.0,4,8,0,0,0.0,25,1,0,0.0,0,1,0,0,0.0,0,24
3576.0,1,298.0,5,298.0,1,3,0,0,298.0,44,0,0,0.0,0,0,0,1,0.0,0,53
16056.0,1,938.0,3,1338.0,1,2,0,0,240.0,73,1,0,0.0,0,0,0,1,0.0,1,35
2796.0,0,233.0,3,233.0,3,2,1,0,233.0,118,1,0,0.0,0,1,0,0,0.0,1,46
0.0,1,0.0,3,0.0,1,1,0,0,0.0,128,0,1,0.0,0,0,1,0,0.0,1,59
4320.0,1,360.0,2,360.0,1,1,1,0,360.0,1,1,0,0.0,0,1,0,0,0.0,1,26
2292.0,0,191.0,4,191.0,6,3,1,0,0.0,50,1,1,191.0,1,1,0,0,0.0,0,26
0.0,1,0.0,4,0.0,1,2,0,0,0.0,54,0,0,0.0,0,0,0,1,0.0,2,44
6312.0,0,526.0,3,526.0,1,2,0,1,526.0,43,1,0,0.0,0,1,0,0,0.0,2,24
9192.0,0,766.0,2,766.0,4,1,1,0,281.0,40,1,0,0.0,0,1,0,0,0.0,2,36
16752.0,1,698.0,5,1396.0,1,3,0,0,0.0,20,0,0,0.0,0,0,0,1,0.0,1,42
10248.0,1,854.0,2,854.0,2,1,0,0,0.0,74,1,0,0.0,0,0,1,0,200.0,1,51
16800.0,0,1400.0,3,1400.0,1,2,0,0,0.0,144,0,0,1100.0,1,0,1,0,300.0,0,33
0.0,1,0.0,2,0.0,1,1,0,0,0.0,2,0,0,0.0,0,0,1,0,0.0,0,38
25428.0,0,2119.0,3,2119.0,1,2,1,1,364.0,38,1,0,1680.0,1,1,0,0,75.0,2,38
4800.0,0,0.0,8,400.0,2,6,0,1,0.0,45,0,0,0.0,0,0,0,1,0.0,0,36
16704.0,1,1392.0,2,1392.0,2,1,1,0,392.0,1,1,0,0.0,0,1,0,0,0.0,1,43
3444.0,1,0.0,3,287.0,3,1,0,0,0.0,74,0,1,0.0,0,0,0,1,0.0,1,25
7200.0,1,600.0,2,600.0,1,1,1,0,600.0,21,1,0,0.0,0,1,0,0,0.0,2,27
4284.0,0,357.0,2,357.0,1,1,0,1,357.0,70,0,0,0.0,0,0,1,0,0.0,0,21
4320.0,0,180.0,3,360.0,2,1,0,0,180.0,56,0,0,0.0,0,0,0,1,0.0,0,40
8808.0,0,734.0,2,734.0,1,1,0,1,367.0,1,0,0,367.0,1,0,1,0,0.0,0,42
1200.0,1,100.0,2,100.0,1,1,1,0,0.0,49,1,0,0.0,0,1,0,0,100.0,1,52
4404.0,0,367.0,2,367.0,2,1,1,1,367.0,38,1,1,0.0,0,1,0,0,0.0,0,23
24000.0,0,500.0,4,2000.0,2,3,1,1,500.0,120,1,0,0.0,0,1,0,0,0.0,0,39
0.0,0,0.0,4,0.0,1,3,0,1,0.0,8,1,0,0.0,0,1,0,0,0.0,0,46
19296.0,1,1608.0,5,1608.0,2,4,1,0,478.0,18,1,0,0.0,0,0,1,0,0.0,0,35
13200.0,0,1100.0,4,1100.0,3,3,0,0,0.0,75,1,0,1100.0,1,0,1,0,0.0,0,24
4404.0,0,367.0,2,367.0,5,1,1,1,367.0,106,1,1,0.0,0,1,0,0,0.0,0,46
0.0,1,0.0,3,0.0,2,2,0,0,0.0,30,1,0,0.0,0,1,0,0,0.0,1,27
6648.0,0,554.0,2,554.0,1,1,1,1,300.0,68,0,0,0.0,0,0,1,0,254.0,1,26
7800.0,1,500.0,3,650.0,1,1,0,0,500.0,1,0,0,0.0,0,0,0,1,0.0,0,28
3120.0,0,260.0,3,260.0,1,1,0,1,0.0,1,0,0,260.0,1,0,0,1,0.0,0,19
360.0,0,30.0,2,30.0,1,1,0,1,0.0,3,1,0,30.0,1,1,0,0,0.0,0,40
4404.0,1,367.0,4,367.0,3,2,1,0,367.0,63,1,1,0.0,0,0,1,0,0.0,0,36
11160.0,1,930.0,3,930.0,1,2,1,0,430.0,28,1,0,0.0,0,1,0,0,0.0,1,39
9960.0,1,830.0,3,830.0,1,2,0,0,400.0,2,0,1,0.0,0,0,0,1,0.0,2,62
5964.0,1,497.0,3,497.0,1,2,1,0,497.0,35,1,0,0.0,0,0,1,0,0.0,0,29
0.0,0,0.0,8,0.0,2,6,0,1,0.0,172,1,0,0.0,0,0,1,0,0.0,0,28
792.0,0,66.0,2,66.0,2,1,0,0,0.0,51,1,1,0.0,0,1,0,0,66.0,2,29
16200.0,0,1350.0,3,1350.0,1,2,0,1,350.0,15,0,0,1000.0,1,0,1,0,0.0,0,38
3804.0,1,317.0,2,317.0,1,1,0,0,317.0,31,1,0,0.0,0,1,0,0,0.0,1,49
0.0,0,0.0,7,0.0,1,6,0,1,0.0,14,1,0,0.0,0,1,0,0,0.0,0,60
17125.2,1,865.0,2,1427.1,2,1,0,0,69.0,39,1,0,0.0,0,0,1,0,0.0,1,41
0.0,0,0.0,3,0.0,1,2,1,1,0.0,5,1,0,0.0,0,1,0,0,0.0,0,28
6312.0,1,526.0,3,526.0,2,1,0,0,526.0,93,0,0,0.0,0,0,0,1,0.0,0,21
8712.0,1,363.0,3,726.0,5,1,0,0,363.0,44,1,1,0.0,0,0,0,1,0.0,0,30
3600.0,1,300.0,3,300.0,1,1,0,0,0.0,15,0,0,300.0,1,0,1,0,0.0,0,26
10512.0,0,876.0,5,876.0,4,3,0,0,320.0,75,1,0,0.0,0,0,1,0,0.0,0,27
14928.0,0,1244.0,4,1244.0,2,1,1,0,638.0,36,0,0,0.0,0,0,0,1,0.0,0,36
0.0,0,0.0,3,0.0,1,1,0,0,0.0,29,0,0,0.0,0,0,0,1,0.0,0,24
3756.0,0,157.0,3,313.0,1,1,0,1,157.0,48,0,0,0.0,0,0,0,1,0.0,2,42
4800.0,0,400.0,3,400.0,1,2,0,1,0.0,28,0,0,0.0,0,0,0,1,400.0,0,40
19152.0,1,1596.0,4,1596.0,1,3,1,0,331.0,10,1,0,0.0,0,0,1,0,0.0,0,32
4152.0,0,346.0,3,346.0,2,1,1,1,346.0,29,0,1,0.0,0,0,0,1,0.0,1,33
21600.0,1,1800.0,3,1800.0,1,2,0,0,0.0,8,0,0,1800.0,1,0,0,1,0.0,0,50
0.0,0,0.0,4,0.0,1,3,0,1,0.0,33,0,0,0.0,0,0,1,0,0.0,0,37
8400.0,1,700.0,3,700.0,1,2,1,0,700.0,36,1,0,0.0,0,1,0,0,0.0,0,41
19788.0,1,669.0,3,1649.0,1,1,0,0,270.0,28,1,0,0.0,0,0,0,1,0.0,1,22
1470.0,1,122.5,3,122.5,1,1,0,0,122.5,58,1,0,0.0,0,0,0,1,0.0,0,31
0.0,0,0.0,3,0.0,1,2,1,1,0.0,63,0,0,0.0,0,0,1,0,0.0,0,45
10200.0,0,850.0,4,850.0,3,3,1,1,600.0,51,1,0,250.0,1,0,1,0,0.0,0,26
14364.0,1,596.0,4,1197.0,1,3,1,0,596.0,2,1,0,0.0,0,1,0,0,0.0,2,39
2400.0,1,200.0,2,200.0,1,1,1,0,200.0,3,1,1,0.0,0,1,0,0,0.0,0,25
12780.0,0,1065.0,3,1065.0,3,2,1,0,525.0,19,1,0,540.0,1,0,1,0,0.0,0,39
3972.0,1,331.0,2,331.0,2,1,0,0,331.0,18,0,0,0.0,0,0,1,0,0.0,0,45
15360.0,1,680.0,3,1280.0,1,1,0,0,230.0,4,0,0,450.0,1,0,0,1,0.0,0,35
9912.0,1,826.0,3,826.0,1,2,1,0,526.0,22,1,1,0.0,0,1,0,0,300.0,0,44
3912.0,0,326.0,2,326.0,1,1,0,1,326.0,28,1,0,0.0,0,1,0,0,0.0,1,30
22116.0,0,1133.0,2,1843.0,2,1,0,1,423.0,39,1,1,0.0,0,0,1,0,0.0,0,45
23100.0,0,1925.0,3,1925.0,1,2,0,0,325.0,15,1,0,1600.0,1,1,0,0,0.0,0,22
5640.0,0,470.0,2,470.0,1,1,0,0,340.0,186,0,0,130.0,1,0,1,0,0.0,0,47
0.0,0,0.0,2,0.0,1,1,0,0,0.0,5,0,0,0.0,0,0,1,0,0.0,0,27
7200.0,0,600.0,6,600.0,2,3,0,1,600.0,95,0,0,0.0,0,0,0,1,0.0,0,48
14280.0,0,1190.0,5,1190.0,2,4,0,1,790.0,42,1,0,400.0,1,1,0,0,0.0,0,41
19200.0,1,1600.0,2,1600.0,1,1,1,0,200.0,1,1,0,0.0,0,1,0,0,0.0,2,44
4404.0,1,367.0,2,367.0,5,1,0,0,367.0,74,1,1,0.0,0,1,0,0,0.0,1,31
7584.0,0,632.0,4,632.0,2,3,1,1,632.0,23,1,0,0.0,0,1,0,0,0.0,1,28
15300.0,1,1275.0,3,1275.0,5,2,0,0,375.0,23,1,1,900.0,1,1,0,0,0.0,0,24
14016.0,1,0.0,3,1168.0,1,1,0,0,0.0,1,0,0,0.0,0,0,0,1,0.0,2,27
3600.0,0,300.0,4,300.0,2,2,0,0,300.0,37,1,0,0.0,0,0,0,1,0.0,0,21
4320.0,1,360.0,3,360.0,1,1,1,0,360.0,40,0,0,0.0,0,0,0,1,0.0,0,31
8484.0,0,707.0,2,707.0,2,1,1,0,308.0,42,0,0,0.0,0,0,1,0,0.0,0,44
3804.0,0,117.0,4,317.0,1,2,0,0,117.0,25,0,0,0.0,0,0,0,1,0.0,0,36
6240.0,0,520.0,3,520.0,3,1,0,0,0.0,80,0,1,0.0,0,0,1,0,0.0,1,27
0.0,0,0.0,4,0.0,1,1,0,1,0.0,68,0,0,0.0,0,0,0,1,0.0,0,42
11904.0,0,992.0,4,992.0,1,3,0,1,192.0,61,0,0,800.0,1,0,1,0,0.0,0,30
4080.0,1,340.0,3,340.0,2,2,0,0,340.0,3,1,0,0.0,0,1,0,0,0.0,0,21
26220.0,1,1475.0,5,2185.0,1,3,1,0,417.0,33,0,0,0.0,0,0,0,1,0.0,2,34
4800.0,0,400.0,2,400.0,1,1,1,0,350.0,6,1,0,50.0,1,1,0,0,0.0,0,30
4404.0,0,367.0,3,367.0,1,1,0,0,367.0,58,0,0,0.0,0,0,0,1,0.0,0,23
0.0,1,0.0,2,0.0,3,1,0,0,0.0,74,1,0,0.0,0,0,0,1,0.0,0,24
12000.0,1,0.0,5,1000.0,2,3,0,0,0.0,79,1,1,0.0,0,0,0,1,0.0,0,42
13896.0,1,1158.0,3,1158.0,1,2,1,0,323.0,54,1,0,700.0,1,1,0,0,135.0,0,41
12000.0,1,792.0,3,1000.0,1,1,0,0,360.0,7,0,0,0.0,0,0,0,1,0.0,1,28
27960.0,1,1420.0,3,2330.0,1,1,1,0,220.0,20,0,0,0.0,0,0,0,1,0.0,1,32
19308.0,0,1183.0,5,1609.0,2,3,1,1,600.0,94,0,0,0.0,0,0,1,0,0.0,0,24
7896.0,0,469.0,4,658.0,2,2,1,1,469.0,77,0,0,0.0,0,0,0,1,0.0,0,33
4800.0,0,400.0,2,400.0,1,1,0,1,400.0,6,1,0,0.0,0,1,0,0,0.0,0,21
20484.0,0,1507.0,4,1707.0,1,2,0,0,207.0,77,0,0,1300.0,1,0,0,1,0.0,1,44
8400.0,1,700.0,6,700.0,2,4,1,0,700.0,74,0,0,0.0,0,0,0,1,0.0,0,33
9360.0,1,780.0,5,780.0,1,4,0,0,780.0,12,1,0,0.0,0,1,0,0,0.0,0,29
5400.0,0,450.0,2,450.0,1,1,1,1,250.0,61,1,0,0.0,0,1,0,0,200.0,2,23
57528.0,0,4794.0,5,4794.0,5,4,0,0,794.0,66,1,0,0.0,0,0,1,0,0.0,2,32
6312.0,0,526.0,4,526.0,1,2,1,1,526.0,54,1,0,0.0,0,1,0,0,0.0,0,29
8460.0,0,705.0,2,705.0,1,1,1,1,545.0,77,1,0,0.0,0,1,0,0,0.0,0,21
0.0,1,0.0,6,0.0,4,5,0,0,0.0,89,1,0,0.0,0,1,0,0,0.0,0,39
16776.0,1,699.0,2,1398.0,1,1,1,0,300.0,161,1,0,0.0,0,1,0,0,399.0,1,48
13908.0,1,710.0,3,1159.0,1,1,1,0,0.0,52,0,0,0.0,0,0,0,1,0.0,1,39
16080.0,0,1340.0,5,1340.0,2,3,1,1,620.0,38,0,0,0.0,0,0,1,0,0.0,0,26
12432.0,1,1036.0,3,1036.0,1,2,1,0,460.0,71,1,1,0.0,0,1,0,0,388.0,2,38
6000.0,1,500.0,3,500.0,1,2,0,0,200.0,4,1,0,300.0,1,1,0,0,0.0,1,28
6312.0,0,526.0,3,526.0,1,2,0,1,526.0,5,1,0,0.0,0,1,0,0,0.0,1,23
10824.0,1,719.0,3,902.0,1,1,1,0,320.0,29,0,1,0.0,0,0,0,1,0.0,1,27
16920.0,1,1410.0,3,1410.0,2,2,1,0,500.0,25,1,0,0.0,0,1,0,0,200.0,1,32
8400.0,1,700.0,4,700.0,1,3,1,0,0.0,4,0,0,0.0,0,0,1,0,0.0,0,25
3600.0,1,300.0,2,300.0,1,1,1,0,300.0,3,0,0,0.0,0,0,1,0,0.0,0,23
7200.0,0,0.0,5,600.0,1,4,0,1,0.0,5,0,0,0.0,0,0,1,0,0.0,0,39
1800.0,1,0.0,3,150.0,2,1,0,0,0.0,43,0,1,0.0,0,0,1,0,0.0,0,21
22596.0,1,224.0,5,1883.0,2,3,0,0,0.0,9,1,0,0.0,0,1,0,0,0.0,0,30
5400.0,0,450.0,3,450.0,3,1,1,1,350.0,161,0,0,100.0,1,0,1,0,0.0,0,19
9600.0,0,0.0,3,800.0,1,1,0,0,0.0,5,0,0,0.0,0,0,1,0,0.0,0,32
19800.0,0,650.0,4,1650.0,10,2,0,0,650.0,31,1,1,0.0,0,0,0,1,0.0,0,23
12600.0,1,1050.0,7,1050.0,1,5,0,0,1050.0,30,0,0,0.0,0,0,0,1,0.0,0,24
9600.0,0,800.0,2,800.0,1,1,0,0,0.0,22,0,0,800.0,1,0,1,0,0.0,0,26
12084.0,0,1007.0,4,1007.0,1,3,0,1,507.0,20,0,0,0.0,0,0,0,1,0.0,2,38
19200.0,0,1600.0,5,1600.0,1,4,0,1,600.0,38,1,0,1000.0,1,1,0,0,0.0,0,31
14832.0,1,1236.0,3,1236.0,1,1,0,0,526.0,6,0,0,0.0,0,0,0,1,0.0,1,23
6312.0,1,526.0,3,526.0,1,2,1,0,526.0,55,1,1,0.0,0,1,0,0,0.0,2,28
1800.0,0,150.0,3,150.0,1,2,0,0,150.0,111,1,1,0.0,0,0,1,0,0.0,0,22
17856.0,1,1488.0,3,1488.0,3,1,0,0,488.0,61,1,0,1000.0,1,1,0,0,0.0,0,21
11520.0,1,960.0,2,960.0,1,1,1,0,260.0,4,1,0,0.0,0,1,0,0,0.0,2,26
0.0,1,0.0,4,0.0,1,3,1,0,0.0,41,1,0,0.0,0,1,0,0,0.0,0,26
7920.0,1,280.0,2,660.0,2,1,1,0,280.0,56,1,1,0.0,0,0,1,0,0.0,0,44
12384.0,1,1032.0,3,1032.0,1,1,1,0,368.0,20,0,0,664.0,1,0,0,1,0.0,1,23
27360.0,0,2280.0,3,2280.0,2,2,1,1,480.0,2,1,0,1800.0,1,1,0,0,0.0,0,29
25500.0,1,965.0,6,2125.0,1,3,0,0,0.0,4,0,0,0.0,0,0,0,1,0.0,0,28
7368.0,1,614.0,2,614.0,1,1,1,0,269.0,39,1,0,0.0,0,1,0,0,0.0,1,40
11940.0,0,995.0,3,995.0,1,2,1,0,497.0,81,1,0,0.0,0,1,0,0,0.0,0,34
0.0,1,0.0,2,0.0,1,1,0,0,0.0,104,0,0,0.0,0,0,1,0,0.0,1,32
12720.0,1,710.0,3,1060.0,1,1,1,0,360.0,24,0,0,350.0,1,0,0,1,0.0,1,26
6720.0,0,560.0,3,560.0,1,2,1,1,560.0,7,1,0,0.0,0,1,0,0,0.0,0,24
4728.0,1,394.0,2,394.0,1,1,0,0,294.0,5,1,0,0.0,0,1,0,0,0.0,0,24
24288.0,1,785.0,6,2024.0,1,4,1,0,785.0,3,0,0,0.0,0,0,1,0,0.0,1,38
18996.0,1,583.0,4,1583.0,1,2,1,0,583.0,9,0,0,0.0,0,0,0,1,0.0,0,20
0.0,0,0.0,2,0.0,1,1,0,1,0.0,4,1,0,0.0,0,1,0,0,0.0,0,23
3324.0,1,277.0,4,277.0,1,2,1,0,277.0,98,0,0,0.0,0,0,0,1,0.0,0,25
12000.0,1,1000.0,2,1000.0,1,1,0,0,0.0,6,1,0,1000.0,1,1,0,0,0.0,0,34
0.0,1,0.0,2,0.0,1,1,0,0,0.0,59,1,1,0.0,0,0,0,1,0.0,2,37
14400.0,1,1200.0,2,1200.0,1,1,0,0,0.0,4,1,0,0.0,0,1,0,0,0.0,1,24
8028.0,1,669.0,4,669.0,2,3,1,0,669.0,43,1,0,0.0,0,0,1,0,0.0,0,25
0.0,1,0.0,5,0.0,1,3,0,0,0.0,33,0,0,0.0,0,0,0,1,0.0,0,28
6720.0,1,560.0,3,560.0,1,2,1,0,185.0,32,1,0,0.0,0,1,0,0,375.0,0,28
1680.0,0,140.0,4,140.0,1,3,0,0,0.0,3,0,0,0.0,0,0,1,0,0.0,0,35
0.0,0,0.0,2,0.0,2,1,0,1,0.0,41,1,0,0.0,0,1,0,0,0.0,0,37
5964.0,1,497.0,2,497.0,1,1,0,0,497.0,3,0,0,0.0,0,0,1,0,0.0,0,57
1200.0,1,100.0,4,100.0,1,3,0,0,0.0,7,0,0,0.0,0,0,1,0,100.0,0,27
8016.0,0,668.0,2,668.0,1,1,1,0,668.0,8,1,0,0.0,0,1,0,0,0.0,0,28
5520.0,0,260.0,5,460.0,2,3,0,1,0.0,5,1,1,260.0,1,1,0,0,0.0,0,33
0.0,1,0.0,3,0.0,1,2,1,0,0.0,4,0,0,0.0,0,0,1,0,0.0,1,26
10860.0,0,705.0,3,905.0,2,1,1,1,365.0,59,0,0,0.0,0,0,0,1,340.0,0,23
0.0,0,0.0,2,0.0,4,1,0,0,0.0,32,1,1,0.0,0,0,0,1,0.0,1,23
11328.0,1,0.0,3,944.0,1,1,1,0,0.0,9,0,0,0.0,0,0,0,1,0.0,0,42
3600.0,0,300.0,3,300.0,4,1,1,1,300.0,66,1,1,0.0,0,1,0,0,0.0,0,34
11424.0,1,952.0,6,952.0,1,4,1,0,952.0,5,1,0,0.0,0,1,0,0,0.0,0,40
6300.0,0,525.0,3,525.0,1,2,0,0,525.0,27,0,0,0.0,0,0,0,1,0.0,0,28
29664.0,1,2472.0,6,2472.0,1,4,0,0,0.0,127,0,0,0.0,0,0,0,1,0.0,0,30
0.0,1,0.0,3,0.0,1,2,0,0,0.0,5,0,0,0.0,0,0,1,0,0.0,0,34
2880.0,1,240.0,3,240.0,1,1,1,0,240.0,3,0,0,0.0,0,0,1,0,0.0,1,31
38400.0,1,1600.0,3,3200.0,1,1,0,0,0.0,2,0,0,1600.0,1,0,0,1,0.0,1,22
19800.0,1,650.0,3,1650.0,1,1,0,0,430.0,5,0,0,0.0,0,0,0,1,220.0,2,28
18912.0,0,726.0,7,1576.0,1,5,0,1,676.0,53,0,0,0.0,0,0,1,0,50.0,0,39
0.0,0,0.0,6,0.0,6,4,0,0,0.0,80,1,0,0.0,0,0,1,0,0.0,1,34
21468.0,1,1789.0,5,1789.0,3,3,1,0,269.0,25,0,0,1520.0,1,0,0,1,0.0,0,32
21000.0,1,1750.0,2,1750.0,1,1,0,0,205.0,46,1,0,1200.0,1,1,0,0,345.0,0,33
14400.0,1,1200.0,6,1200.0,1,4,0,0,0.0,211,0,0,1200.0,1,0,1,0,0.0,0,39
0.0,0,0.0,4,0.0,2,3,0,1,0.0,73,1,1,0.0,0,1,0,0,0.0,2,29
4404.0,1,367.0,4,367.0,1,2,1,0,367.0,174,1,0,0.0,0,1,0,0,0.0,0,42
3600.0,0,300.0,3,300.0,2,2,0,1,0.0,2,0,0,300.0,1,0,1,0,0.0,0,32
4404.0,0,367.0,2,367.0,1,1,1,0,367.0,7,0,0,0.0,0,0,1,0,0.0,0,25
